Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, fixed, X, Y 
3/12/2020, 37, PASAJERO, DEL TRANVIA A LA BARRA, SUBURBANA , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 563665, 6147810 
3/12/2020, 30, CONDUCTOR, JOSE ENRIQUE RODO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576255, 6137410 
3/12/2020, 70, CONDUCTOR, JOSE ENRIQUE RODO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576255, 6137410 
3/12/2020, 37, CONDUCTOR, RUTA NACIONAL UNO, SUBURBANA , ILESO, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 11, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 559055, 6150190 
3/12/2020, 40, CONDUCTOR, CAMINO DOMINGO ARENA, SUBURBANA , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 577800, 6146830 
3/12/2020, 55, PEATÓN, CAMINO DOMINGO ARENA, SUBURBANA , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 577800, 6146830 
3/12/2020, 47, CONDUCTOR, RUTA DE ACCESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 11, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571425, 6141020 
3/12/2020, 49, CONDUCTOR, RUTA DE ACCESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 11, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571425, 6141020 
3/12/2020, 51, CONDUCTOR, CERRITO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 572445, 6137165 
3/12/2020, 61, CONDUCTOR, CERRITO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 572445, 6137165 
3/12/2020, 22, CONDUCTOR, AVENIDA DAMASO ANTONIO LARRAÑAGA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, JUEVES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 577465, 6140610 
3/12/2020, 47, CONDUCTOR, AVENIDA DAMASO ANTONIO LARRAÑAGA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577465, 6140610 
3/12/2020, 88, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576415, 6138345 
3/12/2020, 43, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 576415, 6138345 
3/12/2020, 31, CONDUCTOR, DOCTOR PABLO DE MARIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, JUEVES, FEMENINO, 16, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 575605, 6137620 
3/12/2020, 48, CONDUCTOR, DOCTOR PABLO DE MARIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575605, 6137620 
3/12/2020, 35, PEATÓN, FRANCISCO BICUDO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 573740, 6142400 
3/12/2020, 69, CONDUCTOR, FRANCISCO BICUDO, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573740, 6142400 
3/12/2020, 35, CONDUCTOR, DOCTOR GARCIA MORALES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, JUEVES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 574280, 6140250 
3/12/2020, 48, CONDUCTOR, DOCTOR GARCIA MORALES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574280, 6140250 
3/12/2020, 48, CONDUCTOR, COVADONGA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573315, 6144575 
3/12/2020, 35, CONDUCTOR, COVADONGA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, JUEVES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 573315, 6144575 
3/12/2020, 52, CONDUCTOR, DOCTOR MARTIN BERINDUAGUE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570605, 6141575 
3/12/2020, 35, CONDUCTOR, DOCTOR MARTIN BERINDUAGUE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570605, 6141575 
3/12/2020, 27, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, JUEVES, FEMENINO, 19, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 579205, 6139195 
3/12/2020, 48, CONDUCTOR, JUAN JACKSON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575500, 6137355 
3/12/2020, 48, CONDUCTOR, JUAN JACKSON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, JUEVES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575500, 6137355 
3/12/2020, 34, CONDUCTOR, CAMINO CARLOS LOPEZ, SUBURBANA , HERIDO GRAVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, NO USA CASCO, JUEVES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 570950, 6149535 
3/12/2020, 22, CONDUCTOR, RUTA NACIONAL UNO, RURAL     , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, JUEVES, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 567990, 6142235 
3/12/2020, 23, PASAJERO, RUTA NACIONAL UNO, RURAL     , ILESO, CAÍDA, SIN DATOS, USA CASCO, JUEVES, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 567990, 6142235 
4/12/2020, 28, CONDUCTOR, AVENIDA DE LAS INSTRUCCIONES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 1, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573625, 6144555 
4/12/2020, 44, CONDUCTOR, AVENIDA DE LAS INSTRUCCIONES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 1, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573625, 6144555 
4/12/2020, 68, CONDUCTOR, DOMINGO ARAMBURU, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 5, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575720, 6139585 
4/12/2020, 76, CONDUCTOR, DOMINGO ARAMBURU, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 5, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575720, 6139585 
4/12/2020, 25, CONDUCTOR, JUAN ROSAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 5, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 576350, 6142945 
4/12/2020, 35, CONDUCTOR, JUAN ROSAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 5, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576350, 6142945 
4/12/2020, 22, CONDUCTOR, VIRREY ELIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578980, 6142900 
4/12/2020, 23, CONDUCTOR, VIRREY ELIO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578980, 6142900 
4/12/2020, 43, PASAJERO, VIRREY ELIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578980, 6142900 
4/12/2020, 24, CONDUCTOR, DOCTOR JUAN JOSE DE AMEZAGA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575730, 6139475 
4/12/2020, 70, CONDUCTOR, DOCTOR JUAN JOSE DE AMEZAGA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575730, 6139475 
4/12/2020, 23, CONDUCTOR, AVENIDA DOCTOR FRANCISCO SOCA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 576965, 6137900 
4/12/2020, 64, CONDUCTOR, AVENIDA DOCTOR FRANCISCO SOCA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576965, 6137900 
4/12/2020, 24, PASAJERO, AVENIDA BRASIL, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 10, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 576745, 6136935 
4/12/2020, 24, CONDUCTOR, AVENIDA BRASIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 576745, 6136935 
4/12/2020, 36, CONDUCTOR, AVENIDA BRASIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576745, 6136935 
4/12/2020, 40, CONDUCTOR, MONTE CASEROS, URBANA    , ILESO, CAÍDA, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 576475, 6139355 
4/12/2020, 42, CONDUCTOR, AVENIDA DIECINUEVE DE ABRIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 11, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 572875, 6141765 
4/12/2020, 47, CONDUCTOR, AVENIDA DIECINUEVE DE ABRIL, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 11, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 572875, 6141765 
4/12/2020, 22, CONDUCTOR, TAMPICO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 570420, 6144040 
4/12/2020, 30, CONDUCTOR, TAMPICO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 570420, 6144040 
4/12/2020, 79, CONDUCTOR, AVENIDA GENERAL RIVERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 581740, 6138685 
4/12/2020, 34, CONDUCTOR, AVENIDA GENERAL RIVERA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 581740, 6138685 
17/11/2020, 24, PASAJERO, AVENIDA GENERAL RONDEAU, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 573755, 6138605 
17/11/2020, 51, CONDUCTOR, AVENIDA GENERAL RONDEAU, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573755, 6138605 
3/12/2020, SIN DATOS, CONDUCTOR, ECHEVERRIA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576585, 6135865 
3/12/2020, 38, PEATÓN, ECHEVERRIA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 576585, 6135865 
4/12/2020, 23, CONDUCTOR, DOCTOR ALFONSO LAMAS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, CAMION, 1, 579375, 6143285 
4/12/2020, 40, CONDUCTOR, DOCTOR ALFONSO LAMAS, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579375, 6143285 
4/12/2020, 18, PASAJERO, AVENIDA JOSE BELLONI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579130, 6143545 
4/12/2020, 20, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579130, 6143545 
4/12/2020, 23, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579130, 6143545 
4/12/2020, 21, PASAJERO, PAYSANDU, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 574195, 6137540 
4/12/2020, 50, CONDUCTOR, PAYSANDU, SUBURBANA , ILESO, CAÍDA, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 574195, 6137540 
3/12/2020, 27, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577865, 6140010 
3/12/2020, 46, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, JUEVES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577865, 6140010 
4/12/2020, 29, CONDUCTOR, CARRERAS NACIONALES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577355, 6143885 
4/12/2020, 38, CONDUCTOR, CARRERAS NACIONALES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 577355, 6143885 
4/12/2020, 29, CONDUCTOR, RIMAC, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 581980, 6138795 
4/12/2020, 60, CONDUCTOR, RIMAC, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 581980, 6138795 
4/12/2020, 59, CONDUCTOR, AVENIDA GENERAL RIVERA, URBANA    , ILESO, CAÍDA, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578710, 6137570 
4/12/2020, SIN DATOS, PEATÓN, AVENIDA GENERAL RIVERA, URBANA    , ILESO, CAÍDA, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 578710, 6137570 
4/12/2020, 16, PASAJERO, RUTA DE ACCESO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570125, 6140895 
4/12/2020, 53, CONDUCTOR, RUTA DE ACCESO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570125, 6140895 
4/12/2020, 34, CONDUCTOR, RUTA DE ACCESO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570125, 6140895 
4/12/2020, 16, CONDUCTOR, GENERAL MAXIMO TAJES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 585350, 6140255 
4/12/2020, 39, CONDUCTOR, GENERAL MAXIMO TAJES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585350, 6140255 
4/12/2020, 18, CONDUCTOR, CAMINO CORONEL RAIZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 572940, 6143970 
4/12/2020, 21, CONDUCTOR, CAMINO CORONEL RAIZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 572940, 6143970 
4/12/2020, 40, PEATÓN, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 573565, 6139720 
4/12/2020, 38, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573565, 6139720 
4/12/2020, 55, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 573565, 6139720 
4/12/2020, 58, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573565, 6139720 
4/12/2020, 29, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575920, 6141780 
4/12/2020, 50, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575920, 6141780 
4/12/2020, 23, PEATÓN, CAMINO JOAQUIN MARTORI, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 19, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 568270, 6141525 
4/12/2020, 43, CONDUCTOR, CAMINO JOAQUIN MARTORI, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 568270, 6141525 
4/12/2020, 32, CONDUCTOR, CAMINO CORRALES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578605, 6141920 
4/12/2020, 57, CONDUCTOR, CAMINO CORRALES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578605, 6141920 
4/12/2020, 57, CONDUCTOR, PEDRO COSIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 581775, 6140435 
4/12/2020, 58, CONDUCTOR, PEDRO COSIO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 581775, 6140435 
4/12/2020, 23, CONDUCTOR, SANTA ANA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575360, 6143105 
4/12/2020, 55, CONDUCTOR, SANTA ANA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575360, 6143105 
4/12/2020, 41, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578575, 6139205 
4/12/2020, 64, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578575, 6139205 
4/12/2020, 28, CONDUCTOR, AVENIDA GENERAL RONDEAU, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573720, 6139015 
4/12/2020, 30, CONDUCTOR, AVENIDA GENERAL RONDEAU, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 573720, 6139015 
4/12/2020, 28, CONDUCTOR, AVENIDA DE LAS LEYES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 574420, 6138800 
4/12/2020, 57, CONDUCTOR, AVENIDA DE LAS LEYES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574420, 6138800 
4/12/2020, 44, CONDUCTOR, ACCESOS KM 3, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 570615, 6141125 
